"""Wir wollen den Menschen in der Ukraine helfen, damit sie sich gegen Putins völkerrechtswidrigen Angriffskrieg wehren können"", sagte sie. </s> ""Niemand hat das Recht, ihnen Vorschriften zu machen. ""Bei einem Wahlkampfauftritt in Ahrensburg bei Hamburg verteidigte Baerbock am Samstag abermals ihr Eintreten für eine Lieferung schwerer Waffen. </s> ""Doch was würde es bedeuten, wenn wir nichts tun? Würde dann eine Bombe weniger fallen. Nein"", sagte sie.",argumentfor
"Der ukrainische Botschafter in Deutschland, Andrij Melnyk, fordert weiter modernste deutsche Waffen für den Abwehrkampf der Ukraine gegen die russische Armee. </s> ""Doch was würde es bedeuten, wenn wir nichts tun? Würde dann eine Bombe weniger fallen. Nein"", sagte sie. </s> Die zugesagten Gepard-Panzer seien schon 40 Jahre alt, sagte er der ""Bild am Sonntag"". Doch um Russland zu besiegen, ""brauchen wir modernste deutsche Waffen"".",argumentfor
"Doch um Russland zu besiegen, ""brauchen wir modernste deutsche Waffen"". </s> Melnyk: ""Für Putin ist Deutschland längst Kriegspartei""Der ukrainische Botschafter in Deutschland, Andrij Melnyk, fordert weiter modernste deutsche Waffen für den Abwehrkampf der Ukraine gegen die russische Armee. Die zugesagten Gepard-Panzer seien schon 40 Jahre alt, sagte er der ""Bild am Sonntag"". </s> Konkret nannte er die zügige Ausfuhr von 88 Leopard-Panzern, 100 Marder-Panzern, Panzerhaubitzen ""und vielem mehr"". Die Befürchtung, durch Waffenlieferungen zur Kriegspartei zu werden, bezeichnete Melnyk  als völligen Quatsch: ""Für Putin ist Deutschland längst Kriegspartei.",argumentfor
"Sollte die Ukraine in absehbarer Zeit mehr schwere Waffen aus westlichen Ländern geliefert bekommen, könnte die russische Kontrolle über Luhansk nicht lange halten. </s> Dies ist einer von vielen Faktoren, die darauf hindeuten, dass Putins Optimismus möglicherweise nur von kurzer Dauer sein könnte. Denn auch die militärische Lage in der Ukraine ist volatil: Die Front, an der Russland kämpft, ist lang und schwer zu halten. </s> Wie könnte es weitergehen? Russland-Expertin Sarah Pagung sagt, dass Putins Ziel zwar weiterhin sei, die gesamte Ukraine zu kontrollieren. „Doch dafür muss Russland nicht das gesamte Territorium einnehmen.",argumentfor
"Und natürlich gilt, dass die Ukraine ein völkerrechtlich verbrieftes Recht auf Selbstverteidigung hat, das wir unterstützen. </s> Ist jetzt so ein Moment. Schäfer: Ja, leider hat uns der russische Präsident Wladimir Putin in eine solche Situation gezwungen. </s> Nur wenn Putin seine Ziele nicht erreicht, können wir wieder in ein Zeitalter der Abrüstung kommen. Wir müssen zeigen, dass in unserer Welt staatliche Grenzen nicht mit Waffengewalt verschoben werden können.",argumentfor
"Nur wenn Putin seine Ziele nicht erreicht, können wir wieder in ein Zeitalter der Abrüstung kommen. </s> Schäfer: Ja, leider hat uns der russische Präsident Wladimir Putin in eine solche Situation gezwungen. Und natürlich gilt, dass die Ukraine ein völkerrechtlich verbrieftes Recht auf Selbstverteidigung hat, das wir unterstützen. </s> Wir müssen zeigen, dass in unserer Welt staatliche Grenzen nicht mit Waffengewalt verschoben werden können. Der Angriffskrieg darf sich für Putin nicht lohnen.",argumentfor
"Schäfer: Der Vietnamkrieg wurde schneller beendet, weil die Waffenlieferungen – unter anderem aus der Sowjetunion – zur Niederlage der USA beitrugen. </s> Dieser Abstand muss uns dazu anhalten, mit aller Solidarität darüber nachzudenken, wie der Krieg schneller beendet werden kann. Ich kenne keinen einzigen Fall, bei dem die Lieferung von mehr Waffen einen Krieg verkürzt hat. </s> Seit Beginn des Ukraine-Kriegs hat in Deutschland die Exekutive das Sagen. Wichtige Entscheidungen wie das Sondervermögen fürs Militär oder Panzerlieferungen hat das Parlament nur nachträglich abgenickt.",argumentfor
"Jede Verzögerung von Waffenlieferungen an die Ukraine sei eine Einladung an Russland, weiter zuzuschlagen, meinte Selenskyj. </s> Außerdem gelang es Russland nach wochenlangem Kampf, die Großstadt Sjewjerodonezk im Osten der Ukraine unter Kontrolle zu bringen. ""Wir brauchen eine schlagkräftige Luftverteidigung - modern, voll wirksam"", sagte er in der Nacht zum Montag in seiner täglichen Videoansprache. </s> Die G7-Länder, zu denen Deutschland, die USA, Kanada, Großbritannien, Frankreich, Italien und Japan zählen, verfügten gemeinsam über so viel Potenzial, ""um die russische Aggression gegen die Ukraine und Europa zu stoppen"" sagte Selenskyj. Am ersten Gipfeltag hatten die G7-Staaten bereits ihre Geschlossenheit im Kampf gegen Putins Krieg betont.",argumentfor
"""Der Gepard ist genau das, was die Ukraine jetzt braucht, um den Luftraum zu sichern vom Boden aus"", meinte sie. </s> ""Lambrecht hatte zuvor die Ausbildung ukrainischer Soldaten an Artilleriesystemen auf deutschem Boden angekündigt. Zudem erlaubt die Bundesregierung eine Lieferung von Gepard-Panzern aus Beständen der Industrie an Kiew. </s> ""Wenn die Ukraine jetzt ganz dringend solche Flugabwehrsysteme braucht, sind wir bereit, sie zu unterstützen. Lambrecht nahm in Ramstein an einer von den USA initiierten Ukraine-Konferenz teil.",argumentfor
"Gegenstand der Beratungen sei ""jetzt schnell zu liefern, aber auch dafür zu sorgen, dass die ukrainische Armee mittel- und langfristig in der Lage ist, sich und die Bevölkerung zu verteidigen"", sagte Lambrecht. </s> ""Wenn die Ukraine jetzt ganz dringend solche Flugabwehrsysteme braucht, sind wir bereit, sie zu unterstützen. Lambrecht nahm in Ramstein an einer von den USA initiierten Ukraine-Konferenz teil. </s> ""Wir werden alle Möglichkeiten weiter ausloten, wie wir weiter die Ukraine unterstützen können. "" Es gehe darum, Solidarität ganz konkret zum Ausdruck zu bringen.",argumentfor
"Ziel sei es, das ukrainische Militär zu modernisieren sowie sicherzustellen, dass es auch in Zukunft ""schlagkräftig"" sei, hatte Pentagon-Sprecher John Kirby vor einigen Tagen mitgeteilt. </s> ""US-Verteidigungsminister Lloyd Austin hatte das Treffen auf der US-Basis Ramstein am Dienstagvormittag eröffnet. Verteidigungsminister und Generalstabschefs aus zahlreichen Ländern wollen darüber beraten, wie die Ukraine nach dem russischen Angriffskrieg militärisch weiter gestärkt werden kann. </s> Zuvor war nach Berichten der Deutschen Presse-Agentur und der ""Süddeutschen Zeitung"" bereits bekannt geworden, dass Deutschland eine Lieferung von Panzern aus Beständen der Industrie an die Ukraine erlauben werde. Dazu soll der Rüstungshersteller Krauss-Maffei Wegmann (KMW) grünes Licht erhalten, um technisch aufgearbeitete ""Gepard""-Flugabwehrpanzer aus früheren Beständen der Bundeswehr verkaufen zu können.",argumentfor
"In solch einer Kriegssituation kann sich niemand raushalten, auch Deutschland nicht mit seiner Vergangenheit von zwei Weltkriegen. </s> In einer anderen Lebensphase habe ich dann gedacht, wer braucht noch eine Bundeswehr. Aber wie ich müssen viele andere auch die bittere Realität wahrnehmen und ihre Haltung adjustieren. </s> Wie viel Geschäft haben Sie in Russland und der Ukraine. Unser Geschäft in Russland über verschiedene Onlineshops ist gestoppt und wird abgewickelt.",argumentfor
"Aber für diesen Kampf - der auch ein solcher für Europa ist - braucht sie ausreichend Waffen, und zwar für eine sehr lange Zeit. </s> Wenn Putin sich durchsetzt mit seiner Aggression und die russische Invasion frühzeitig mit Territorialgewinnen belohnt wird, dürfte er - trotz Verträgen, die es ja auch vor dem Kriegsbeginn am 24 .  Februar in Fülle gegeben hatte - weitermachen. Die Ukraine ist bereit, für ihre Freiheit weiterzukämpfen. </s> Das wird aber nicht passieren, denn die Troika um Scholz & Co .  will möglichst eine schnelle Verhandlungslösung. Was kann Selenskyj dagegen tun.",argumentfor
"Vertreter beider Parteien üben Druck auf Bundeskanzler Olaf Scholz aus, schwere Waffen in die Ukraine zu liefern, damit sich das Land kraftvoll gegen die russische Invasion wehren kann. </s> Es kam anders. Die FDP erweist sich als durchsetzungsstark und macht bei der Unterstützung der Ukraine gemeinsame Sache mit den Grünen. </s> Auch der ukrainische Aussenminister Dmitro Kuleba fordert von Scholz eine schnelle Zusage für weitere Waffenlieferungen. Aus seiner Sicht hätte der Krieg sogar vermieden werden können, ""wenn Deutschland früher Waffenlieferungen zugelassen hätte"".",argumentfor
"Einen Verhandlungsfrieden ohne Unterwerfung der Ukraine könne es nur geben, indem man die Verteidigungsfähigkeit der Ukraine stärke und die Kriegsfähigkeit Russlands maximal schwäche. </s> Der Aufruf wurde vom Zentrum Liberale Moderne um die Grünen-Politikerin Marieluise Beck und den Publizisten Ralf Fücks initiiert. Zu den Unterzeichnern gehören unter anderem Mathias Döpfner (CEO von Axel Springer SE, zu der auch WELT gehört), WELT-Autor und PEN-Präsident Deniz Yücel, die Schriftsteller Daniel Kehlmann, Wladimir Kaminer und Maxim Biller, dir frühere Leiterin der Stasi-Unterlagenbehörde Marianne Birthler, Wolfgang Ischinger (Ehemaliger Leiter der Münchner Sicherheitskonferenz) und Militärexperte Carlo Masala. </s> ""Das erfordert die kontinuierliche Lieferung von Waffen und Munition, um die militärischen Kräfteverhältnisse zugunsten der Ukraine zu wenden"". Der Brief ist eine Reaktion auf einen kürzlich in der Zeitschrift ""Emma"" erschienenen offenen Brief, in dem diverse Intellektuelle und Künstler um die Herausgeberin Alice Schwarzer den Bundeskanzler auffordern, der Ukraine nicht ""weitere schwere Waffen"" zu liefern.",argumentfor
"""Das erfordert die kontinuierliche Lieferung von Waffen und Munition, um die militärischen Kräfteverhältnisse zugunsten der Ukraine zu wenden"". </s> Zu den Unterzeichnern gehören unter anderem Mathias Döpfner (CEO von Axel Springer SE, zu der auch WELT gehört), WELT-Autor und PEN-Präsident Deniz Yücel, die Schriftsteller Daniel Kehlmann, Wladimir Kaminer und Maxim Biller, dir frühere Leiterin der Stasi-Unterlagenbehörde Marianne Birthler, Wolfgang Ischinger (Ehemaliger Leiter der Münchner Sicherheitskonferenz) und Militärexperte Carlo Masala. Einen Verhandlungsfrieden ohne Unterwerfung der Ukraine könne es nur geben, indem man die Verteidigungsfähigkeit der Ukraine stärke und die Kriegsfähigkeit Russlands maximal schwäche. </s> Der Brief ist eine Reaktion auf einen kürzlich in der Zeitschrift ""Emma"" erschienenen offenen Brief, in dem diverse Intellektuelle und Künstler um die Herausgeberin Alice Schwarzer den Bundeskanzler auffordern, der Ukraine nicht ""weitere schwere Waffen"" zu liefern. Es liege vielmehr im Interesse Deutschlands, einen Erfolg des russischen Angriffskriegs zu verhindern.",argumentfor
"Würde der Westen von der Lieferung konventioneller Waffen an die Ukraine zurückscheuen und sich damit den russischen Drohungen beugen, würde das den Kreml zu weiteren Aggressionen ermutigen. </s> Die Drohung mit einem Atomkrieg sei Teil der psychologischen Kriegsführung Russlands. Die Gefahr eines Nuklearkrieges sei aber nicht durch  Konzessionen an den Kreml zu bannen, die ihn zu weiteren militärischen Abenteuern ermutigen. </s> Der Gefahr einer atomaren Eskalation muss durch glaubwürdige Abschreckung begegnet werden"". Der Brief endet mit den Worten: ""Heute kämpft die Ukraine auch für unsere Sicherheit und die Grundwerte des freien Europas.",argumentfor
"Warum sollten nun, nach der Lieferung von Raketensystemen und anderem, modernen Militärgerät, ausgerechnet diese Raketen zu viel sein? </s>  Ein häufiges Argument gegen mehr westliches Engagement in dem Krieg lautet deshalb: Waffenlieferungen könnten Putin „provozieren“ und zu einer solchen Eskalation verleiten. Die Sorge ist verständlich, aber wahr ist eben auch: Wo die „rote Linie“ verläuft, entscheidet Moskau. </s> ",argumentfor
"Die russische Übermacht ist trotzdem gewaltig: 20 zu 1, so hat es Wolodymyr Selenskyj in einer Videoansprache gesagt und gefleht, der Westen möge endlich mehr schwere Waffen mit großer Reichweite liefern. </s> Wie viele Tote es auf russischer Seite gibt. ""Sie sterben wie die Fliegen"", schrieb der Luhansker Gouverneur Serhij Hajdaj bei Facebook. </s> Die Bilder aus Sewerodonezk ähneln denen aus Mariupol: Ruinenlandschaften, Brände, Krater, ein von Rauchschwaden verdunkelter Himmel. Erde so schwarz wie Kohle.",argumentfor
"Waffen sollen sie liefern, nicht mehr nur Hubschrauber, Drohnen und Panzerabwehrraketen, sondern vor allem Kampfjets, alles, was helfen könnte, die Truppen von Wladimir Putin zu bremsen. </s> Während die russischen Geschosse gerade Kiew in Schutt und Asche legen, versucht Wolodimir Selenskij, den Druck auf die Regierungen im Westen zu erhöhen. </s> Am Dienstag wandte sich der ukrainische Präsident an das Parlament von Kanada, am Mittwoch wird er live in den US-Kongress zugeschaltet. Dort rennt Selenskij Türen ein, die sich jüngst ohnehin weit geöffnet haben.",argumentfor
"Sie erinnern daran, dass Krieg herrscht in Europa und dass der Ukraine effektiv nur mit Waffenlieferungen -geholfen wird. </s> Und das Geld liefern Öl- und Gasexporte, die weiter fliessen. Der Westen muss die Sanktionen dennoch weiterführen. </s> ",argumentfor
""" Der Europaabgeordnete Sergey Lagodinsky hielt dagegen und verwies auf das Selbstverteidigungsrecht. </s> Mehrere Anträge, in denen diese als Abkehr von der pazifistischen Tradition der Partei kritisiert wurden, lehnten die Delegierten am Samstag in Bonn ab. Ein Parteimitglied hatte gefordert: ""Es muss Schluss sein mit immer mehr Waffen für diesen Krieg. </s> Den radikalen Pazifisten rief er - mit Hinweis auf das Parteilogo - zu, die Ukrainer könnten sich schließlich nicht ""mit Sonnenblumen verteidigen"". Angesichts der imperialistischen Motive des Kremls sei die Verteidigung der Souveränität der Ukraine für die Grünen als ""antikolonialistische Partei"" eine Verpflichtung, fügte Lagodinsky hinzu.",argumentfor
"Deutschland hat verstanden, dass die  Ukraine die europäischen Werte mit ukrainischen Leben verteidigt und dass es an der Zeit ist, dass sie dies auch mit europäischen Waffen tut. </s> Und ja, wir werden uns wehren, bis der Aggressor nach Hause geht. Viertens, Deutschland ist seiner Verantwortung gewachsen und hat beschlossen, der Ukraine dabei zu helfen, ihre Freiheit zu bewahren, was sie vor der Welt und der Geschichte ehrt. </s> Unseren Widerstand als Kriegstreiberei zu beschreiben und als eine Provokation Putins darzustellen, ist völliger Unsinn. Für das russische imperialistische Regime ist schon unsere Existenz eine Provokation, weil wir eine Demokratie sind.",argumentfor
"Aus diesem Grund habe ich entschieden, den Ukrainern fortschrittlichere Raketensysteme und Munition zur Verfügung zu stellen, die es ihnen ermöglichen werden, präziser wichtige Ziele bei den Kämpfen in der Ukraine zu treffen. </s> Aber jede Verhandlung spiegelt die Fakten vor Ort wider. Wir haben schnell gehandelt, um der Ukraine eine erhebliche Menge an Waffen und Munition zukommen zu lassen, damit sie an der Front kämpfen und damit am Verhandlungstisch eine möglichst starke Position einnehmen kann. </s> Mit unseren Verbündeten und Partnern werden wir weiterhin bei den Sanktionen gegen Russland zusammenarbeiten – den härtesten Sanktionen, die jemals gegen eine große Volkswirtschaft verhängt wurden. Wir werden der Ukraine weiterhin hoch entwickelte Waffen liefern, darunter Javelin-Panzerabwehrraketen, Stinger-Flugabwehrraketen, leistungsstarke Artillerie- und Präzisionsraketensysteme, Radaranlagen, unbemannte Luftfahrzeuge, Mi-17-Hubschrauber und Munition.",argumentfor
"Jegliche Unterstützung für die Ukraine ist somit Hilfe zur Selbstverteidigung und keineswegs eine Bedrohung für Moskau. </s> Dabei sollte es eigentlich jedem klar sein, dass nicht Russland bedroht ist,  sondern die Ukraine. Und dass der ukrainische Verteidigungskrieg nur zum Ziel hat, die souveränen Grenzen des eigenen Staates wiederherzustellen. </s> Es ist unverantwortlich, wenn der Kanzler diesen glasklaren Sachverhalt mit unplausiblen Argumenten verunklart und damit den russischen Propagandabemühungen Vorschub leistet.",argumentfor
"""Dazu brauchen wir allerdings Waffen - Russen bomben uns ohne Verstand. </s> Am Tag der russischen Raketenangriffe auf die Hauptstadt twitterte der Diplomat ein Foto von sich und seiner Frau, kauernd an der Wand des U-Bahn-Schachts. Und wandte sich erstmals mit einer Forderung an Deutschland: ""Was wir alleine nicht schaffen, das schaffen wir dann zusammen"", schrieb der bekennende Musikfan auf Deutsch und zitierte damit eine Songzeile des umstrittenen Sängers Xavier Naidoo. </s> ""Nicht erst seit diesem Tweet ahnen jene in Deutschland, die den Abschied des unbequemen ukrainischen Botschafters Andrij Melnyk feierten, dass sie sich zu früh gefreut haben. Auch Melnyks Nachfolger hat ganz offensichtlich nicht die Absicht, die Wünsche Kiews künftig mit leiser Stimme hinter den Kulissen vorzubringen.",argumentfor
"Das ist auch der Grund, warum der ukrainische Präsident Wolodymyr Selenskyj die jüngsten russischen Erfolge zum Anlass genommen hat, die westlichen Staaten erneut eindringlich zu Waffenlieferungen aufzurufen. </s> ""Die Bedeutung dieser Auseinandersetzung liegt deshalb nicht darin, welche Gebiete eingenommen werden, sondern in den relativen Kosten, die damit einhergehen, und wie das die jeweilige Stärke beeinflusst für den Fortgang des Krieges in den Sommer hinein"", so O'Brian. Die zentrale Frage ist demnach, wie viel Gerät und Soldaten beide Seiten noch einsetzen können. </s> Und warum russische Hardliner eine Mobilmachung fordern, um die zunehmende Knappheit an Personal an der russischen Front auszugleichen. In den Angriff um Sjewjerodonezk ""wirft die russische Armee alle Kräfte, die sie noch hat"", sagte Selenskyj, was sich weitgehend mit der Analyse einiger Experten für das russische Militär deckt.",argumentfor
"Wie Sie wissen, haben wir gestern entschieden, dass Deutschland der Ukraine Waffen zur Verteidigung des Landes liefern wird. </s> Diese neue Realität erfordert eine klare Antwort. Wir haben sie gegeben. </s> Auf Putins Aggression konnte es keine andere Antwort geben. Meine Damen und Herren, unser zweiter Handlungsauftrag ist: Putin von seinem Kriegskurs abzubringen.",argumentfor
"„Ich kann mir durchaus eine baldige Verhandlungslösung im Krieg vorstellen, wenn Länder wie Deutschland endlich mehr Waffen in die Ukraine schicken würden. </s> „Die Menschen müssen wissen: Freiheit gibt es nicht zum Nulltarif. Für einen anderen Schröder-Vorschlag ist er zu haben – aber anders, als sich der Altkanzler das gedacht haben mag. </s> “ Dann würde Putin schneller verstehen, „dass er diesen Krieg nicht gewinnen kann, und dürfte eher bereit sein, sich an den Verhandlungstisch zu setzen“. Es ist unwahrscheinlich, dass Olaf Scholz nach dem Vorbild seiner Frau ein „Schön war’s“ postet, auch wenn er die nächsten Monate im Amt überstehen sollte.",argumentfor
"Die Ukraine muss bekommen, was sie für ihre Verteidigung benötigt. </s> Das muss sich ändern. Sowohl die Ukraine als auch unsere Verbündeten in Nato und EU sollten sich auf Deutschland verlassen können. </s> WELT AM SONNTAG: Wann ist denn die Karenzzeit nach der Ausladung von Bundespräsident Frank-Walter Steinmeier ausgelaufen. Also wann sollte Kanzler Olaf Scholz (SPD) nach Kiew reisen.",argumentfor
"Der Satz stimme auch weiterhin, argumentieren sie jetzt bei den Grünen – aber eben nicht, wenn alles so auf der Hand liege wie in diesem Fall, die Rollen des Angreifers und des ­Opfers derart klar verteilt seien und der Angreifer nicht bereit sei zu verhandeln. </s> Und es macht die Partei anfällig dafür, sich von Emotionen leiten zu lassen. Waffenlieferungen verbieten sich. </s> Aber warum war das 2014 eigentlich anders, als der Islamische Staat Teile des Irak und Syriens überrannte und eine Terrorherrschaft errichtete. Auch da waren Gut und Böse eindeutig bestimmbar,  trotzdem waren die Grünen dagegen, die Kurden mit Waffen auszurüsten.",argumentfor
"Nachdem wir durch Diplomatie und wirtschaftliche Sanktionen versucht haben, einen Stopp der Kriegshandlungen zu erreichen, ist die Lieferung der schweren Waffen die nächste Stufe der Unterstützung für die Ukraine. </s> «Seine Kollegin Jenny Laube, ebenfalls Mitglied im Geschäftsführenden Ausschuss, sagt es so: »Auch bei mir fand in den letzten Wochen eine Evolution, ein Umdenken statt. «Das heißt. </s> Ich frage mich, welches andere, mildere Mittel aktuell noch existieren soll. «Für Baerbock, Habeck und die Grünenspitze sind das erfreuliche Töne.",argumentfor
"Die ukrainische Armee solle, so beschloss das Parlament Ende April, für ihren Widerstand gegen die russischen Angreifer auch ""schwere Waffen und komplexe Systeme"" bekommen. </s> Der Bundestag hat vor einiger Zeit mit großer Mehrheit Kanzler Olaf Scholz und Verteidigungsministerin Christine Lambrecht (beide SPD) aufgefordert, der Ukraine mehr als solidarische Grüße und einige alte Panzerfäuste zu schicken. </s> Das sollte auch über den sogenannten ""Ringtausch"" gehen, wobei mehrere NATO-Partner ihre älteren Panzer sowjetischer Bauart rasch an die Ukraine liefern und dafür zügig Ersatz aus Deutschland bekommen würden. Der Vorteil für Berlin: Man würde Kiew selbst keine oder nur wenige schwere Waffen wie Artillerie, Panzer oder Raketenwerfer schicken müssen und Moskau damit weniger verärgern.",argumentfor
"Die Ukraine hat von westlichen Staaten wie Deutschland wiederholt auch Kampf- und Schützenpanzer gefordert, die die Truppen bei Vorstößen und der Rückeroberung von Gebieten nutzen könnten und die für den Einsatz im direkten Gefecht gebaut sind. </s> ""Der Antrag bezieht sich auf den 28 .  April, als der Bundestag der Lieferung auch schwerer Waffen an die Ukraine zustimmte - und zwar mit breiter Mehrheit der Ampel-Koalition und der Union. Die darin formulierte Forderung des Parlaments habe die rot-grün-gelbe Bundesregierung nur unzureichend erfüllt, kritisiert die Union. </s> Bisher hat kein Nato-Land Kampfpanzer westlicher Bauart geliefert. Kanzler Olaf Scholz (SPD) betont stets, dass es in dieser Frage keinen deutschen Alleingang geben werde.",argumentfor
"Die PR-Offensive kann nicht darüber hinwegtäuschen, dass die Bundesregierung ihrer Linie treu bleibt: Sie stellt der Ukraine zwar militärische Ausrüstung zur Verfügung, mit der das Land russische Angriffe abwehren und dem Aggressor punktuell Schäden zufügen kann. </s> Kiew werde ein Rüstungspaket im Wert von 500 Millionen Euro erhalten, versprach der Bundeskanzler, darunter drei weitere Flugabwehrsysteme des Typs Iris-T, ein Dutzend Bergepanzer und 20 auf Pick-ups montierte Raketenwerfer. Mit einem Besuch auf dem Truppenübungsplatz Putlos in Schleswig-Holstein, wo ukrainische Soldaten an Flugabwehrkanonenpanzern ausgebildet werden, suchte Scholz sein Engagement an diesem Donnerstag noch zu unterstreichen - und ließ sich auf einem Gepard fotografieren. </s> Systeme aber, die für eine Gegenoffensive notwendig wären, finden sich in der offiziellen Liste der ""militärischen Unterstützungsleistungen"" nicht. Außerdem ist der Großteil des neuen Materials erst für das kommende Jahr in Aussicht gestellt.",argumentfor
"Ihre Prognose: ""Wir können jetzt weiter Waffen an die Ukraine liefern, umso schneller wird der Krieg gewonnen werden. </s> "" Rumms. Vernichtendstes Urteil ""Die Tatsache, dass die Russen sehr schnell weggerannt sind, sich Zivilkleidung angezogen haben, zur Grenze sind und ihre Waffen zurückgelassen haben, auch sehr moderne Waffen"", analysiert Expertin Applebaum, ""all das bedeutet, dass wir eine Armee sehen, die demoralisiert ist, die nur noch da ist, um den Sold zu kassieren. </s> Das war ein wesentlicher psychologischer Wendepunkt. Es gab ein großes Echo auch in Russland .  Man hat dort Angst, dass man den Krieg verlieren könnte.",argumentfor
"Seit Beginn des russischen Angriffskriegs vor rund zweieinhalb Monaten habe laut dem ukrainischen Außenminister Dmytro Kuleba aber auch die zögerliche Haltung des Westens bei Waffenlieferungen viele Ukrainer das Leben gekostet. </s> "" Eine Nato-Mitgliedschaft der Ukraine hätte Selenskyj zufolge den Krieg von vorneherein verhindert. ""Wäre die Ukraine vor dem Krieg in der Nato gewesen, hätte es keinen Krieg gegeben"", so Selenskyj weiter. </s> ""Hätte man uns von Anfang an zu allen Waffen, die wir erhalten müssen, angehört, hätten wir alle diese Waffen bereits erhalten"", sagte der 41-Jährige in einem von ""Politico"" am Mittwoch veröffentlichten Interview. Die eigenen Soldaten wären dann inzwischen schon an den neuen Systemen ausgebildet und die Situation an der Front wäre besser, meinte Kuleba.",argumentfor
"Deutschland zum Beispiel hatte Ende vergangener Woche der Ukraine die Lieferung von sieben Panzerhaubitzen 2000 zur Unterstützung gegen den russischen Angriff zugesagt. </s> ""Die Menschen mögen Erfolgsgeschichten. Und wir haben eine Erfolgsgeschichte, weil wir viel länger überlebt haben, als man erwarten konnte"", führte er aus. </s> Sie sollen als Teil eines Gesamtpakets mit Ausbildung und Munition bereitgestellt werden. Es handelt sich um ein schweres Artilleriesystem mit einer Kanone auf einem Kettenfahrzeug und ähnelt  damit einem Panzer.",argumentfor
"""Was wir heute brauchen, sind schwere Waffen, sind Panzer, gepanzerte Wagen, sind Artilleriesysteme, Mehrfach-Raketenwerfer - das, womit man auch die Gebiete im Süden, im Südosten befreien kann"", sagte Kiews Botschafter Andrij Melnyk im Deutschlandfunk. </s> Darunter sollen sich panzerbrechende Kamikaze-Drohnen befinden, die sich dazu eignen, feindliche Artilleriestellungen zu zerstören. Auch der Druck auf Deutschland, mehr für die ukrainische Armee zu tun, wird von Tag zu Tag stärker. </s> ""Man kann keine Gegenoffensive starten mit einer Panzerfaust, leider. "" Auf der Wunschliste stehen beispielsweise Schützenpanzer des Typs ""Marder"", die die Bundeswehr im Bestand hat, die aber nach und nach durch ""Puma""-Panzer ersetzt werden sollen.",argumentfor
"Soll die Ukraine den Krieg wirklich gewinnen können – dann ist alles, was geschieht, sind alle  bisherigen Waffenlieferungen zu wenig, zu spät. </s> Man höre dazu den Kanzler und die Außenministerin, wie gegensätzlich das klingt. Es ist aber ein fundamentaler Unterschied nicht nur in Worten, sondern in der Zielsetzung. </s> Entschlossenheit sieht anders aus. Was will Deutschland.",argumentfor
"Olaf Scholz hat die Waffenlieferungen an die Ukraine für den Kampf gegen die russischen Angreifer erneut verteidigt. </s> Das Schreiben datiert auf den 9 .  Mai und konnte von der Nachrichtenagentur Reuters eingesehen werden. 55 weitere Staaten haben es unterzeichnet. </s> ""Putin lässt uns keine andere Wahl"", sagte der SPD-Politiker auf dem DGB-Bundeskongress in Berlin. Der russische Präsident habe den Frieden in Europa aufs Spiel gesetzt.",argumentfor
"Aber bisher konnte mir niemand erklären, wie man ohne Waffenlieferungen Putin zu ernsthaften Friedensverhandlungen zwingen kann. </s> Ich finde es wichtig, solche Entscheidungen nicht leichtfertig zu treffen, um sich irgendeiner herrschenden Position anzuschließen. Ich muss auch ehrlich sagen, dass ich am Anfang sehr mit mir gehadert habe. </s> Wenn Putin mit diesem Angriff erfolgreich ist, wäre die Gewalt in der Ukraine doch noch lange nicht vorbei. Das blendet euer offener Brief aus.",argumentfor
"Im Fall der Ukraine heisst Solidarität: dem Verteidiger materiell und militärisch alles zukommen zu lassen, was er braucht, um sich erfolgreich zu verteidigen, das heisst, den Angreifer zurückzuschlagen. </s> Wie  definiert man Solidarität im Angesicht eines Angriffskrieges. Solidarität heisst alle für den einen in Not, ohne auf die eigenen Kosten zu schielen. </s> Alles andere ist nur leeres Gerede, aber darin ist man in Deutschland ein grosser Meister. Der deutsche Bundeskanzler Olaf Scholz hält sich, wie er es in einer Regierungserklärung formulierte, viel darauf zugute, die Ukraine ""massiv zu unterstützen - finanziell, wirtschaftlich, humanitär, politisch und nicht zuletzt mit der Lieferung von Waffen"".",argumentfor
"Die ukrainische Botschaft in Berlin bittet die Bundesregierung um Lieferung weiterer Waffensysteme für den Kampf gegen die russischen Angreifer, darunter Kampfpanzer, U-Boote und Kampfflugzeuge. </s> Die US-Regierung hat wegen des Kriegs in der Ukraine eigenen Angaben nach eine Hotline mit Russland eingerichtet, um militärische Zwischenfälle zu vermeiden. Das Verteidigungsministerium habe am 1 .  März einen Kanal mit dem russischen Verteidigungsministerium eingerichtet, um Fehleinschätzungen, militärische Zwischenfälle und Eskalationen zu verhindern, hieß es aus dem Pentagon. </s> Das geht aus einer sogenannten Verbalnote der Botschaft an das Kanzleramt, das Auswärtige Amt und das Verteidigungsministerium hervor, die der Deutschen Presse-Agentur vorliegt. Angesichts der äußerst angespannten Sicherheitslage aufgrund der anhaltenden russischen Aggression ersucht die ukrainische Regierung um eine möglichst rasche Bearbeitung und wohlwollende Prüfung dieses Antrags"", heißt es darin.",argumentfor
